읍면동명,자치구,새누리당,더불어민주당,국민의당,독거노인수,노령화지수,사업체수,장애등급,인구밀도,소득(동별)
합정동,마포구,3331.0,4949,0.0,487.0,87.9,1812,675.0,12192,733851.837540479
망원1동,마포구,3899.0,5887,0.0,596.0,92.0,1362,979.0,21521,869832.9311905385
망원2동,마포구,3502.0,5187,0.0,443.0,76.8,1224,851.0,31866,753715.8107287246
연남동,마포구,3360.0,4733,0.0,497.0,125.3,1150,678.0,31157,713046.9393064745
성산1동,마포구,3254.0,4855,0.0,454.0,92.2,1579,766.0,26715,742320.16295231
성산2동,마포구,6849.0,10038,0.0,938.0,67.2,1660,1968.0,19773,1441741.1136331637
상암동,마포구,5546.0,7912,0.0,376.0,42.6,1639,1286.0,4004,1166537.962286542
충현동,서대문구,4335.0,4836,0.0,173.0,138.4,1613,786.0,19212,449489.7778852324
천연동,서대문구,4549.0,5297,0.0,297.0,96.4,793,850.0,21090,435300.2683119613
북아현동,서대문구,2163.0,2823,0.0,942.0,126.0,674,461.0,24407,246664.50447744536
신촌동,서대문구,3285.0,4592,0.0,330.0,106.7,3732,549.0,8208,459888.35878146533
연희동,서대문구,8811.0,10403,0.0,869.0,115.1,2022,1527.0,14236,929095.2014617951
홍제1동,서대문구,5981.0,7197,0.0,781.0,109.8,1112,1072.0,22635,598966.7309720195
홍제2동,서대문구,3841.0,4093,0.0,366.0,98.8,571,626.0,15025,343131.9912031914
홍제3동,서대문구,4485.0,4618,0.0,331.0,131.7,1207,952.0,24746,436740.3976417858
홍은1동,서대문구,6205.0,5674,0.0,1212.0,109.0,980,1182.0,16929,572239.624880276
홍은2동,서대문구,6550.0,5978,0.0,867.0,104.7,1130,1263.0,14612,643271.8862366212
남가좌1동,서대문구,875.0,850,0.0,356.0,155.7,644,166.0,8245,92782.449911195
남가좌2동,서대문구,6669.0,6630,0.0,709.0,109.2,1489,1460.0,39708,665170.323398953
북가좌1동,서대문구,2281.0,2310,0.0,847.0,70.8,461,559.0,31606,221271.63585303945
북가좌2동,서대문구,7066.0,7787,0.0,720.0,95.9,2225,1448.0,40362,738447.4922400245
잠원동,서초구,9465.0,5017,0.0,617.0,49.8,2231,689.0,20445,2214903.241925832
반포본동,서초구,3930.0,1564,0.0,200.0,63.8,644,241.0,13529,804508.7160848674
반포1동,서초구,7849.0,4636,0.0,518.0,49.1,1524,647.0,34318,2014739.2447094026
반포2동,서초구,6769.0,2788,0.0,256.0,49.8,405,365.0,16274,1359538.526548191
반포3동,서초구,6554.0,3250,0.0,391.0,48.6,882,452.0,19106,1452241.0707135734
반포4동,서초구,5359.0,3045,0.0,295.0,54.4,3325,392.0,14643,1251187.982600417
방배본동,서초구,5534.0,3395,0.0,349.0,65.1,1585,517.0,33340,1330909.7996735878
방배1동,서초구,4127.0,2921,0.0,301.0,87.7,1602,490.0,24827,1021209.8039804151
방배4동,서초구,6026.0,4449,0.0,450.0,73.2,2315,678.0,26712,1552352.7056850125
서초1동,서초구,5970.0,3473,0.0,371.0,72.1,3138,479.0,15411,1283432.3457883762
서초2동,서초구,6993.0,3496,0.0,310.0,60.7,4131,463.0,19180,1414721.434871702
서초3동,서초구,8696.0,4984,0.0,565.0,95.1,6695,707.0,10655,1865609.0649650919
서초4동,서초구,9779.0,3665,0.0,362.0,48.7,2658,475.0,35091,1837039.610816937
방배2동,서초구,6364.0,5900,0.0,527.0,95.5,1880,961.0,14430,1653175.6133738325
방배3동,서초구,7561.0,4442,0.0,485.0,93.8,1124,641.0,10802,1556264.7056306102
양재1동,서초구,6971.0,5980,0.0,604.0,67.7,3070,1390.0,5548,1791755.2478103181
양재2동,서초구,4409.0,4906,0.0,410.0,62.9,4942,710.0,3085,1391545.7988303564
내곡동,서초구,1618.0,865,0.0,235.0,173.5,451,405.0,465,353502.5405385801
금호1가동,중구,3306.0,3978,0.0,424.0,95.6,596,746.0,34972,444576.3799103953
금호2.3가동,중구,4216.0,4814,0.0,543.0,99.8,939,919.0,36325,562124.459139017
금호4가동,중구,2960.0,3331,0.0,357.0,83.1,626,554.0,17876,404616.61522628396
옥수동,중구,5364.0,4573,0.0,511.0,93.4,710,637.0,10298,603290.9703201089
응봉동,중구,3880.0,3841,0.0,323.0,71.4,376,573.0,30840,483932.7713460165
성수1가1동,중구,3512.0,4061,0.0,364.0,68.7,1300,695.0,9388,517063.44789948704
성수1가2동,중구,3759.0,4788,0.0,387.0,81.6,1749,682.0,21243,520080.3141419388
성수2가1동,중구,4012.0,4393,0.0,519.0,91.8,2207,894.0,18161,601508.2766313875
성수2가3동,중구,2694.0,2761,0.0,268.0,103.0,4660,467.0,12078,336517.7163171223
왕십리도선동,중구,2930.0,2579,0.0,435.0,142.6,1579,638.0,18264,362161.0793779625
왕십리2동,중구,3445.0,3891,0.0,384.0,85.5,750,728.0,42495,483027.71147328103
행당1동,중구,3960.0,3742,0.0,505.0,101.3,1352,723.0,30727,501046.63075774297
행당2동,중구,5935.0,6282,0.0,434.0,60.8,533,937.0,64360,743109.0076293747
마장동,중구,6038.0,5464,0.0,606.0,88.7,3140,1196.0,24324,715436.116369067
사근동,중구,2272.0,2560,0.0,228.0,151.1,998,471.0,10540,324038.8604960717
송정동,중구,2326.0,2537,0.0,325.0,92.8,716,559.0,18707,354152.6708070904
용답동,중구,3059.0,3766,0.0,482.0,116.5,2019,837.0,7565,490707.0073631583
성북동,성북구,0.0,4056,0.0,674.0,128.0,1040,683.0,14438,185771.84971243367
삼선동,성북구,0.0,5924,0.0,791.0,100.6,1893,1095.0,41253,262300.327916708
동선동,성북구,0.0,3653,0.0,503.0,116.8,1940,623.0,25346,157893.88619216028
돈암2동,성북구,0.0,4665,0.0,356.0,55.9,367,654.0,25405,223248.68164049453
안암동,성북구,0.0,3661,0.0,427.0,124.3,1310,681.0,25195,173735.76862298144
보문동,성북구,0.0,2984,0.0,454.0,130.4,1244,623.0,29433,139492.93044559116
정릉1동,성북구,0.0,4518,0.0,430.0,78.2,808,744.0,43040,196223.74255880387
정릉2동,성북구,0.0,4985,0.0,603.0,89.0,901,940.0,18508,232800.68057363448
정릉3동,성북구,0.0,3345,0.0,725.0,138.4,694,844.0,33039,176801.03226492138
정릉4동,성북구,0.0,6147,0.0,696.0,79.6,837,1022.0,64025,265871.7818848399
길음1동,성북구,0.0,8383,0.0,480.0,44.7,1116,1104.0,31961,351221.09521775483
돈암1동,성북구,3635.0,4001,0.0,390.0,92.0,365,629.0,5841,158165.72914511518
길음2동,성북구,3941.0,4605,0.0,700.0,105.6,1100,994.0,5698,196908.03688865586
종암동,성북구,8755.0,10497,0.0,1079.0,77.7,2104,1639.0,67517,411607.7263534647
월곡1동,성북구,5323.0,7472,0.0,690.0,71.1,1440,1295.0,9372,275358.1635534736
월곡2동,성북구,4396.0,5159,0.0,500.0,94.5,1517,987.0,27680,205653.88085786067
장위1동,성북구,4530.0,5417,0.0,634.0,100.0,1164,1175.0,45274,250864.1761027425
장위2동,성북구,4479.0,4646,0.0,632.0,114.2,1657,1036.0,15684,218739.83817941466
장위3동,성북구,3862.0,4085,0.0,564.0,106.7,1233,946.0,23827,183634.60166851227
석관동,성북구,7449.0,8658,0.0,1071.0,107.1,2331,1793.0,22096,364138.3224305782
풍납1동,송파구,3646.0,4288,0.0,457.0,94.1,813,779.0,25940,551384.6012455238
풍납2동,송파구,6010.0,6429,0.0,119.0,58.1,1210,888.0,18133,782699.1390240934
방이1동,송파구,4038.0,3357,0.0,231.0,57.5,1290,488.0,34922,474010.06365817203
방이2동,송파구,4461.0,5551,0.0,468.0,77.0,2849,880.0,32753,702438.9006623093
오륜동,송파구,6694.0,2858,0.0,203.0,45.7,521,355.0,6433,552139.7378967771
송파1동,송파구,5093.0,5995,0.0,463.0,69.6,2467,739.0,35285,747396.5005779995
송파2동,송파구,5562.0,4284,0.0,330.0,55.6,893,603.0,43266,599875.161922435
잠실4동,송파구,9000.0,5865,0.0,361.0,46.8,473,713.0,20199,856136.1783584814
잠실6동,송파구,5030.0,2656,0.0,523.0,70.3,1971,374.0,6248,472041.31453169
거여1동,송파구,3825.0,3139,0.0,294.0,62.2,788,633.0,24006,435309.3102814379
거여2동,송파구,6242.0,5798,0.0,704.0,65.6,1243,1294.0,16839,774122.9441991447
마천1동,송파구,4843.0,5003,0.0,623.0,78.4,923,1207.0,44611,663926.9314483886
마천2동,송파구,4678.0,4670,0.0,582.0,93.4,1365,1137.0,24423,616676.952412822
오금동,송파구,9364.0,7580,0.0,726.0,71.7,3211,1263.0,23483,1052876.2451760944
가락본동,송파구,6670.0,6086,0.0,484.0,60.5,3451,818.0,26527,809398.6134791225
가락2동,송파구,8728.0,7299,0.0,419.0,42.5,1871,940.0,37776,978225.593366478
문정1동,송파구,5700.0,4467,0.0,319.0,62.3,1425,634.0,40627,616299.3840871954
장지동,송파구,7275.0,8381,0.0,592.0,48.1,1465,1572.0,14475,1011829.1743472515
석촌동,송파구,5435.0,8438,0.0,550.0,68.9,2801,1119.0,37958,962664.3845174357
삼전동,송파구,5297.0,8252,0.0,529.0,59.3,2035,1016.0,37135,950420.383100685
가락1동,송파구,2813.0,3629,0.0,199.0,124.1,3432,254.0,4919,416457.8631662205
문정2동,송파구,5674.0,2492,0.0,293.0,110.2,2044,373.0,7252,433556.3144838857
잠실본동,송파구,5126.0,6781,0.0,550.0,72.7,3150,902.0,33357,843946.1152739631
잠실2동,송파구,8691.0,7032,0.0,256.0,27.0,713,640.0,17019,1004223.8695024856
잠실3동,송파구,11403.0,6574,0.0,199.0,55.4,1167,783.0,25157,1016359.9942547716
잠실7동,송파구,3977.0,1496,0.0,453.0,92.3,200,211.0,17990,292345.76069950976
목1동,양천구,7690.0,6804,0.0,331.0,33.6,2543,726.0,23631,363576.0736805997
목2동,양천구,6045.0,7375,0.0,575.0,67.3,1174,1020.0,31022,346448.5952424857
목3동,양천구,4620.0,5213,0.0,572.0,80.6,1241,920.0,43830,254066.6474970209
목4동,양천구,5086.0,6133,0.0,414.0,48.8,1365,910.0,50460,314441.82355122245
목5동,양천구,12059.0,8850,0.0,521.0,34.5,1452,781.0,47639,498586.6535564372
신정1동,양천구,4904.0,4346,0.0,294.0,45.9,1131,508.0,17229,236928.30826091176
신정2동,양천구,4612.0,5179,0.0,357.0,53.8,1121,794.0,32334,248299.56376167625
신정6동,양천구,6726.0,5842,0.0,266.0,36.0,693,537.0,9969,296217.4045156135
신정7동,양천구,7470.0,7544,0.0,714.0,71.8,1010,1388.0,32909,364097.3919843597
신월1동,양천구,4590.0,4593,0.0,599.0,84.0,1815,1280.0,13928,276135.78902285965
신월2동,양천구,4640.0,3806,0.0,398.0,75.7,1104,972.0,32483,224253.75700074754
신월3동,양천구,3213.0,3175,0.0,548.0,95.7,986,933.0,29498,202314.9450508487
신월4동,양천구,4398.0,3944,0.0,337.0,60.2,1130,849.0,22143,208820.56304985337
신월5동,양천구,3177.0,3202,0.0,318.0,70.1,1005,748.0,31496,176542.27140871517
신월6동,양천구,2883.0,2409,0.0,312.0,91.4,1591,582.0,18886,145969.12505279187
신월7동,양천구,5309.0,5039,0.0,541.0,77.7,1400,1116.0,61488,277504.2495702296
신정3동,양천구,11516.0,11818,0.0,1018.0,51.7,1954,2382.0,112238,632760.9519866598
신정4동,양천구,7553.0,7929,0.0,746.0,87.4,3035,1660.0,31090,410527.3034129822
영등포본동,영등포구,5160.0,6096,0.0,682.0,85.3,1137,825.5,27475,1641396.9388537598
영등포동,영등포구,3963.0,4017,0.0,920.0,159.6,6215,825.5,16509,1198918.9869554078
당산1동,영등포구,4509.0,5406,0.0,567.0,106.3,3146,825.5,28328,1247498.2939723094
당산2동,영등포구,8088.0,8391,0.0,503.0,74.8,2152,825.5,22217,1978877.2130418469
도림동,영등포구,3439.0,4523,0.0,540.0,114.7,979,825.5,24540,1284290.3957530723
문래동,영등포구,7443.0,8425,0.0,621.0,61.9,4956,825.5,21985,1882691.32953724
양평1동,영등포구,3403.0,4576,0.0,407.0,77.3,3293,825.5,20064,1014901.2586086987
양평2동,영등포구,4493.0,5655,0.0,333.0,54.6,1896,825.5,7505,1289268.48728484
신길3동,영등포구,3469.0,3872,0.0,497.0,95.5,1049,825.5,37054,1049118.4854592374
여의동,영등포구,10603.0,6029,0.0,726.0,95.4,7544,825.5,4091,1979106.0908134226
신길1동,영등포구,3876.0,5144,0.0,710.0,131.8,1222,825.5,36080,1443017.1303406875
신길4동,영등포구,2523.0,3217,0.0,453.0,122.9,610,825.5,39846,816292.5723240513
신길5동,영등포구,3129.0,3987,0.0,510.0,114.5,665,825.5,41974,1213509.9448933464
신길6동,영등포구,4555.0,5941,0.0,635.0,95.1,1191,825.5,36457,1454346.5800336753
신길7동,영등포구,3602.0,3522,0.0,278.0,63.9,631,825.5,24788,935366.2329862096
대림1동,영등포구,2956.0,4165,0.0,503.0,117.2,1214,825.5,40812,1223065.5918566238
대림2동,영등포구,2972.0,4496,0.0,592.0,118.9,1358,825.5,46213,1498634.4288335359
대림3동,영등포구,5335.0,7647,0.0,550.0,82.9,2899,825.5,31881,1860432.966251521
후암동,용산구,3551.0,4477,0.0,728.0,106.4,802,934.0,23736,713325.1093763305
용산2가동,용산구,2529.0,2759,0.0,476.0,123.9,484,581.0,7046,487384.2496536029
남영동,용산구,1315.0,1643,0.0,577.0,250.7,1466,571.0,6902,285916.00784134626
청파동,용산구,3918.0,5265,0.0,434.0,118.8,1813,926.0,26316,844512.1287668264
원효로1동,용산구,2593.0,2955,0.0,762.0,89.3,1695,463.0,21759,442402.8885646389
원효로2동,용산구,3541.0,3502,0.0,705.0,85.6,1173,548.0,22434,549427.5063280361
효창동,용산구,2462.0,2545,0.0,346.0,93.5,499,409.0,26020,396835.5633848607
용문동,용산구,2887.0,3116,0.0,371.0,87.5,666,482.0,46879,463463.1273580159
한강로동,용산구,4101.0,2497,0.0,430.0,148.8,5172,642.0,5706,569281.3484638546
이촌1동,용산구,8149.0,3687,0.0,258.0,62.6,815,552.0,9932,979766.4283170907
이촌2동,용산구,2629.0,2361,0.0,297.0,121.9,345,410.0,8498,362746.2406898528
이태원1동,용산구,1858.0,1330,0.0,660.0,161.8,1625,306.0,17511,354094.6532313623
이태원2동,용산구,2410.0,2272,0.0,583.0,152.6,557,451.0,13812,408175.69196590985
한남동,용산구,4764.0,4023,0.0,614.0,123.3,1703,798.0,8496,900661.2760571884
서빙고동,용산구,4178.0,1958,0.0,366.0,88.9,383,422.0,5163,504480.61371500226
보광동,용산구,3497.0,3349,0.0,327.0,134.3,806,730.0,25861,643216.229334221
녹번동,은평구,5604.0,6682,0.0,1093.0,112.9,1500,1404.0,18692,207415.497264045
응암1동,은평구,4970.0,6237,0.0,861.0,79.4,2115,1350.0,26901,198048.70101865366
응암2동,은평구,3749.0,4269,0.0,725.0,85.3,804,1088.0,33756,147764.11686393767
응암3동,은평구,4272.0,5065,0.0,935.0,121.9,1892,1270.0,44283,170199.15398467547
증산동,은평구,3876.0,4482,0.0,515.0,95.2,1127,886.0,26362,131269.74542202082
수색동,은평구,3931.0,4085,0.0,697.0,119.6,859,1011.0,15290,124117.69786430534
신사1동,은평구,4699.0,5979,0.0,544.0,85.6,1208,1161.0,33724,173050.18406328573
신사2동,은평구,3810.0,4741,0.0,536.0,80.3,858,954.0,23224,143842.4209832742
갈현2동,은평구,6120.0,0,5596.0,596.0,81.5,1535,1055.0,30107,174934.55587489938
구산동,은평구,7315.0,0,6225.0,677.0,94.3,1153,2409.0,24813,209189.7434503046
갈현1동,은평구,5398.0,0,5524.0,755.0,104.6,1513,1104.0,27308,163769.04108205874
진관동,은평구,11096.0,0,10704.0,576.0,49.0,885,1819.0,4313,293289.01267900976
불광1동,은평구,9228.0,0,9430.0,1108.0,91.0,1611,1583.0,13477,258324.1266291007
불광2동,은평구,6442.0,0,6094.0,1102.0,128.9,1330,1461.0,22148,188798.14848891407
대조동,은평구,6268.0,0,6560.0,949.0,106.5,2559,1332.0,37751,194622.5704520835
역촌동,은평구,8958.0,0,10107.0,1047.0,82.1,2376,2018.0,42502,299443.81151824136
청운효자동,종로구,3355.0,3712,0.0,455.0,94.9,794,630.0,5922,2177813.8002330763
사직동,종로구,2806.0,2119,0.0,378.0,136.3,3437,358.0,8518,1498283.721168098
삼청동,종로구,902.0,755,0.0,175.0,173.0,611,134.0,2339,500325.818698166
부암동,종로구,2624.0,2539,0.0,314.0,123.2,502,367.0,5056,1637790.8352511232
평창동,종로구,5596.0,3746,0.0,486.0,115.5,636,611.0,2234,2843166.327053845
무악동,종로구,1995.0,2106,0.0,238.0,88.2,610,326.0,23883,1222672.1055406583
교남동,종로구,1654.0,2085,0.0,386.0,152.4,550,426.0,23834,1302491.72467556
가회동,종로구,1306.0,1336,0.0,205.0,141.9,547,204.0,10222,804008.9877691411
종로1.2.3.4가동,종로구,1794.0,1618,0.0,757.0,318.5,15825,436.0,3807,1307170.316916149
종로5·6가동,종로구,1186.0,1412,0.0,331.0,193.4,7492,825.5,10730,924376.4063224829
이화동,종로구,1613.0,2448,0.0,286.0,126.2,1077,346.0,12206,1380042.9354513877
혜화동,종로구,2705.0,3227,0.0,519.0,125.3,1670,631.0,17895,1833724.6072661032
창신1동,종로구,1095.0,1719,0.0,376.0,164.1,2257,350.0,24739,1163126.3861149768
창신2동,종로구,1572.0,3225,0.0,394.0,135.2,860,588.0,46092,1728243.6185691818
창신3동,종로구,1507.0,2308,0.0,198.0,88.5,274,366.0,36965,1215725.104940995
숭인1동,종로구,1247.0,1864,0.0,255.0,107.5,530,314.0,33443,1132644.6487899257
숭인2동,종로구,1599.0,2319,0.0,501.0,184.6,1814,508.0,27314,1356508.1987259993
소공동,중구,273.0,309,0.0,171.0,88.9,3688,47.0,1857,551737.1531862488
회현동,중구,1321.0,1027,0.0,212.0,278.9,9676,391.0,7835,2125886.1854766333
명동,중구,756.0,730,0.0,323.0,244.2,7194,142.0,4155,1303727.338161932
필동,중구,1011.0,1042,0.0,54.0,177.1,3261,196.0,4376,1668988.86814586
장충동,중구,1100.0,1317,0.0,190.0,140.3,864,228.0,4551,1980742.788035651
광희동,중구,1351.0,1090,0.0,468.0,220.2,10151,272.0,8730,2139343.1892128843
을지로동,중구,483.0,319,0.0,448.0,345.8,9689,118.0,3457,686627.5953996117
신당1동,중구,1506.0,1702,0.0,402.0,153.3,11868,427.0,16955,3157910.2101066606
신당2동,중구,3061.0,3865,0.0,210.0,121.2,1175,733.0,32841,5434066.270638085
신당3동,중구,4391.0,4553,0.0,362.0,113.1,821,955.0,40913,6306208.274687427
신당4동,중구,3577.0,3775,0.0,478.0,102.5,703,684.0,47118,5142497.856352668
신당5동,중구,1867.0,2418,0.0,665.0,107.8,1064,511.0,27418,3349512.3109227917
신당6동,중구,2622.0,2653,0.0,506.0,86.6,882,448.0,46358,3783020.074140558
황학동,중구,2450.0,2743,0.0,365.0,118.2,1985,587.0,39667,4285414.880293891
중림동,중구,2495.0,2972,0.0,244.0,139.6,1286,557.0,23060,4133863.385835648
면목본동,중랑구,3478.0,6225,0.0,935.0,99.2,2421,1794.0,36723,315203.02899967716
면목2동,중랑구,2695.0,4577,0.0,717.0,86.4,2027,1326.0,38910,242394.0537609761
면목3.8동,중랑구,2735.0,5191,0.0,821.0,111.6,2986,1357.0,17706,251596.01912182296
면목4동,중랑구,2283.0,3880,0.0,692.0,94.9,1065,1388.0,20391,195636.30465800595
면목5동,중랑구,1234.0,2542,0.0,363.0,93.6,1040,715.0,22511,122516.39542994279
면목7동,중랑구,2437.0,4537,0.0,605.0,99.1,1469,1102.0,29744,220485.8129429597
상봉2동,중랑구,2236.0,3190,0.0,601.0,132.6,2188,913.0,27585,159475.52205734438
망우3동,중랑구,2007.0,3004,0.0,527.0,95.5,1091,925.0,19596,164879.0505751751
상봉1동,중랑구,4512.0,4858,0.0,500.0,68.5,962,1430.0,30384,219200.0588788413
중화1동,중랑구,3902.0,4338,0.0,429.0,79.5,1088,913.0,32040,185425.90473706613
중화2동,중랑구,4909.0,5468,0.0,1121.0,136.1,2295,1651.0,31638,264730.8792670319
묵1동,중랑구,6999.0,6981,0.0,643.0,80.3,1478,1419.0,30216,303589.2243159416
묵2동,중랑구,3577.0,3795,0.0,551.0,97.4,1774,955.0,28953,170685.95291704286
망우본동,중랑구,6801.0,5666,0.0,1099.0,103.6,2787,1826.0,12150,290059.3939680297
신내1동,중랑구,6547.0,6560,0.0,438.0,72.9,1528,1384.0,12727,272336.1565743985
신내2동,중랑구,4821.0,5452,0.0,546.0,67.3,1090,1465.0,25435,214519.24179574387
